timestamp,open,high,low,close,volume
2024-01-06 11:15:00+00:00,94.331,94.758,94.295,94.584,436.56
2024-01-06 11:30:00+00:00,94.551,94.882,94.096,94.798,683.56
2024-01-06 11:45:00+00:00,94.859,94.983,94.421,94.487,1109.8
2024-01-06 12:00:00+00:00,94.487,95.085,94.311,95.022,1687.71
2024-01-06 12:15:00+00:00,94.982,95.17,94.464,94.582,407.41
2024-01-06 12:30:00+00:00,94.551,94.984,94.032,94.199,1428.93
2024-01-06 12:45:00+00:00,94.176,94.334,93.292,93.651,2515.48
2024-01-06 13:00:00+00:00,93.69,93.879,92.876,93.879,1122.66
2024-01-06 13:15:00+00:00,93.879,94.302,93.841,93.931,687.56
2024-01-06 13:30:00+00:00,93.962,94.297,93.471,94.297,391.68
2024-01-06 13:45:00+00:00,94.244,94.612,94.086,94.271,556.43
2024-01-06 14:00:00+00:00,94.301,95.418,94.27,95.355,1057.09
2024-01-06 14:15:00+00:00,95.333,96.394,95.27,96.005,1990.33
2024-01-06 14:30:00+00:00,96.004,96.467,95.787,96.194,1520.94
2024-01-06 14:45:00+00:00,96.256,96.256,95.621,95.989,1178.45
2024-01-06 15:00:00+00:00,96.025,96.09,95.411,95.884,1941.2
2024-01-06 15:15:00+00:00,95.975,96.193,95.4,95.635,1017.64
2024-01-06 15:30:00+00:00,95.511,95.852,94.829,94.829,2417.7
2024-01-06 15:45:00+00:00,94.917,95.482,94.88,95.2,1685.06
2024-01-06 16:00:00+00:00,95.226,96.212,94.984,95.865,1473.59
2024-01-06 16:15:00+00:00,95.851,95.976,95.231,95.309,3513.6
2024-01-06 16:30:00+00:00,95.312,95.791,95.06,95.635,1324.38
2024-01-06 16:45:00+00:00,95.574,96.0,95.502,95.594,529.04
2024-01-06 17:00:00+00:00,95.601,95.821,95.17,95.675,1588.12
2024-01-06 17:15:00+00:00,95.665,95.771,95.34,95.516,240.03
2024-01-06 17:30:00+00:00,95.567,97.061,95.543,96.694,2297.59
2024-01-06 17:45:00+00:00,96.652,97.216,96.41,96.781,1964.77
2024-01-06 18:00:00+00:00,96.844,96.848,96.088,96.219,1268.69
2024-01-06 18:15:00+00:00,96.162,96.761,96.06,96.504,411.14
2024-01-06 18:30:00+00:00,96.481,96.652,96.258,96.521,210.37
2024-01-06 18:45:00+00:00,96.482,97.278,95.934,96.192,4346.67
2024-01-06 19:00:00+00:00,96.193,96.212,95.567,95.77,3075.78
2024-01-06 19:15:00+00:00,95.789,95.82,94.845,95.223,4484.03
2024-01-06 19:30:00+00:00,95.221,95.356,94.563,94.736,3065.49
2024-01-06 19:45:00+00:00,94.602,95.245,94.602,95.137,741.03
2024-01-06 20:00:00+00:00,95.121,95.675,94.152,94.459,2306.4
2024-01-06 20:15:00+00:00,94.426,94.949,94.162,94.892,1230.47
2024-01-06 20:30:00+00:00,94.816,94.937,94.426,94.695,410.55
2024-01-06 20:45:00+00:00,94.664,94.7,94.069,94.55,1698.39
2024-01-06 21:00:00+00:00,94.518,94.518,93.299,93.775,1886.18
2024-01-06 21:15:00+00:00,93.777,94.394,93.712,94.165,936.17
2024-01-06 21:30:00+00:00,94.149,94.709,94.096,94.389,1904.17
2024-01-06 21:45:00+00:00,94.395,94.761,94.209,94.602,893.01
2024-01-06 22:00:00+00:00,94.704,94.704,94.11,94.28,235.44
2024-01-06 22:15:00+00:00,94.297,94.472,93.804,93.804,676.17
2024-01-06 22:30:00+00:00,93.787,93.956,93.024,93.699,2138.31
2024-01-06 22:45:00+00:00,93.668,93.818,93.28,93.473,984.1
2024-01-06 23:00:00+00:00,93.458,93.507,92.412,92.692,2182.85
2024-01-06 23:15:00+00:00,92.596,93.106,92.279,92.939,1397.72
2024-01-06 23:30:00+00:00,92.892,93.33,92.864,93.25,462.89
2024-01-06 23:45:00+00:00,93.248,93.871,93.248,93.806,1538.18
2024-01-07 00:00:00+00:00,93.819,94.055,93.618,93.996,511.41
2024-01-07 00:15:00+00:00,94.022,95.057,94.022,94.602,2641.48
2024-01-07 00:30:00+00:00,94.566,96.0,94.496,95.883,2021.85
2024-01-07 00:45:00+00:00,95.893,96.306,95.416,95.574,1118.39
2024-01-07 01:00:00+00:00,95.586,95.764,94.959,95.449,955.7
2024-01-07 01:15:00+00:00,95.42,95.535,94.926,95.387,1384.67
2024-01-07 01:30:00+00:00,95.345,95.491,94.995,95.07,395.12
2024-01-07 01:45:00+00:00,95.123,95.264,94.123,94.191,2244.17
2024-01-07 02:00:00+00:00,94.18,94.709,94.135,94.523,235.61
2024-01-07 02:15:00+00:00,94.418,95.045,94.389,94.647,566.1
2024-01-07 02:30:00+00:00,94.653,94.663,92.596,92.943,3079.03
2024-01-07 02:45:00+00:00,92.986,93.092,91.287,92.352,6170.42
2024-01-07 03:00:00+00:00,92.4,93.458,92.313,93.155,1118.45
2024-01-07 03:15:00+00:00,93.12,93.482,92.704,92.802,657.91
2024-01-07 03:30:00+00:00,92.83,93.015,92.457,92.787,503.59
2024-01-07 03:45:00+00:00,92.766,93.064,92.504,92.91,603.68
2024-01-07 04:00:00+00:00,92.946,93.9,92.944,93.527,2206.64
2024-01-07 04:15:00+00:00,93.476,94.201,93.131,94.176,1762.47
2024-01-07 04:30:00+00:00,94.176,94.684,94.176,94.684,1051.99
2024-01-07 04:45:00+00:00,94.709,94.781,94.024,94.389,1984.75
2024-01-07 05:00:00+00:00,94.443,94.71,94.283,94.466,766.51
2024-01-07 05:15:00+00:00,94.457,94.712,94.354,94.602,229.11
2024-01-07 05:30:00+00:00,94.641,94.641,93.842,94.443,3529.22
2024-01-07 05:45:00+00:00,94.47,95.638,93.665,93.963,2306.55
2024-01-07 06:00:00+00:00,94.057,94.919,93.743,94.785,2498.39
2024-01-07 06:15:00+00:00,94.827,95.332,94.627,94.785,3361.79
2024-01-07 06:30:00+00:00,94.873,94.921,94.036,94.472,4895.23
2024-01-07 06:45:00+00:00,94.485,94.791,94.262,94.737,834.0
2024-01-07 07:00:00+00:00,94.727,94.988,94.306,94.909,954.3
2024-01-07 07:15:00+00:00,94.918,95.016,94.54,94.832,665.67
2024-01-07 07:30:00+00:00,94.793,95.225,94.364,94.856,1135.18
2024-01-07 07:45:00+00:00,94.849,95.352,94.589,95.294,1349.65
2024-01-07 08:00:00+00:00,95.293,95.635,94.95,95.061,979.69
2024-01-07 08:15:00+00:00,95.046,95.586,94.891,95.49,954.7
2024-01-07 08:30:00+00:00,95.4,95.525,94.354,94.542,691.89
2024-01-07 08:45:00+00:00,94.563,94.563,93.684,93.991,2144.88
2024-01-07 09:00:00+00:00,93.988,94.381,93.399,93.558,1915.03
2024-01-07 09:15:00+00:00,93.465,93.898,93.395,93.764,1349.89
2024-01-07 09:30:00+00:00,93.731,93.947,92.974,93.355,1704.84
2024-01-07 09:45:00+00:00,93.313,93.621,92.983,93.223,1269.86
2024-01-07 10:00:00+00:00,93.199,93.752,93.185,93.465,371.55
2024-01-07 10:15:00+00:00,93.436,94.077,93.42,93.992,524.08
2024-01-07 10:30:00+00:00,93.964,94.161,93.637,93.901,683.68
2024-01-07 10:45:00+00:00,93.857,94.089,93.7,93.963,853.74
2024-01-07 11:00:00+00:00,93.963,94.076,93.717,93.729,643.32
2024-01-07 11:15:00+00:00,93.729,94.605,93.679,94.389,882.85
2024-01-07 11:30:00+00:00,94.394,95.092,94.356,94.748,1844.6
2024-01-07 11:45:00+00:00,94.767,94.937,94.431,94.542,754.89
2024-01-07 12:00:00+00:00,94.594,94.667,93.668,94.079,1741.12
2024-01-07 12:15:00+00:00,94.053,94.542,93.964,94.117,646.9
2024-01-07 12:30:00+00:00,94.147,95.111,94.147,94.947,3239.34
2024-01-07 12:45:00+00:00,94.947,95.062,94.754,94.841,554.19
2024-01-07 13:00:00+00:00,94.893,96.193,94.869,95.888,1954.16
2024-01-07 13:15:00+00:00,95.842,96.394,95.739,96.152,1025.07
2024-01-07 13:30:00+00:00,96.208,96.444,95.588,95.818,1568.23
2024-01-07 13:45:00+00:00,95.817,96.301,95.555,96.255,510.86
2024-01-07 14:00:00+00:00,96.243,96.782,95.62,96.128,3183.78
2024-01-07 14:15:00+00:00,96.151,96.193,95.702,95.898,1556.45
2024-01-07 14:30:00+00:00,95.883,96.148,95.378,95.963,1254.45
2024-01-07 14:45:00+00:00,95.956,96.223,95.635,96.098,1851.21
2024-01-07 15:00:00+00:00,96.168,96.168,95.665,95.675,579.32
2024-01-07 15:15:00+00:00,95.68,95.68,94.582,94.666,1094.37
2024-01-07 15:30:00+00:00,94.632,95.025,94.1,94.291,558.21
2024-01-07 15:45:00+00:00,94.197,94.395,93.323,93.961,2421.3
2024-01-07 16:00:00+00:00,94.001,94.426,93.725,94.308,736.95
2024-01-07 16:15:00+00:00,94.301,94.836,94.294,94.647,2226.86
2024-01-07 16:30:00+00:00,94.647,94.647,93.916,94.175,1507.52
2024-01-07 16:45:00+00:00,94.177,94.177,93.038,93.422,2118.34
2024-01-07 17:00:00+00:00,93.455,94.615,93.063,94.615,1126.74
2024-01-07 17:15:00+00:00,94.616,94.616,94.053,94.066,414.31
2024-01-07 17:30:00+00:00,94.112,94.433,93.958,94.365,272.42
2024-01-07 17:45:00+00:00,94.335,94.72,94.024,94.339,402.89
2024-01-07 18:00:00+00:00,94.33,94.695,94.176,94.578,311.03
2024-01-07 18:15:00+00:00,94.67,94.885,94.588,94.735,584.21
2024-01-07 18:30:00+00:00,94.735,95.025,94.702,94.783,334.4
2024-01-07 18:45:00+00:00,94.768,94.923,94.54,94.54,336.48
2024-01-07 19:00:00+00:00,94.529,94.57,94.128,94.394,163.39
2024-01-07 19:15:00+00:00,94.41,94.418,94.07,94.383,221.82
2024-01-07 19:30:00+00:00,94.406,95.014,94.2,94.923,414.99
2024-01-07 19:45:00+00:00,94.88,94.88,94.646,94.707,193.89
2024-01-07 20:00:00+00:00,94.806,95.326,94.577,95.03,406.43
2024-01-07 20:15:00+00:00,95.101,95.109,94.563,94.796,367.6
2024-01-07 20:30:00+00:00,94.799,94.831,94.349,94.469,214.49
2024-01-07 20:45:00+00:00,94.462,94.529,93.886,93.886,308.04
2024-01-07 21:00:00+00:00,93.894,94.426,93.752,94.083,1149.47
2024-01-07 21:15:00+00:00,94.065,94.117,93.834,93.962,120.27
2024-01-07 21:30:00+00:00,93.876,93.876,92.614,92.771,3982.41
2024-01-07 21:45:00+00:00,92.824,93.245,92.144,92.873,3342.68
2024-01-07 22:00:00+00:00,92.873,92.873,91.673,91.759,1967.34
2024-01-07 22:15:00+00:00,91.75,91.972,90.221,90.597,2839.6
2024-01-07 22:30:00+00:00,90.551,90.666,88.168,89.974,7839.57
2024-01-07 22:45:00+00:00,89.969,90.123,88.873,89.314,2294.04
2024-01-07 23:00:00+00:00,89.213,90.428,89.158,89.85,2101.36
2024-01-07 23:15:00+00:00,89.818,89.993,87.716,87.882,3889.85
2024-01-07 23:30:00+00:00,87.882,88.722,87.725,88.32,10814.86
2024-01-07 23:45:00+00:00,88.363,89.474,88.363,89.474,1151.46
2024-01-08 00:00:00+00:00,89.497,89.916,88.35,88.428,1336.71
2024-01-08 00:15:00+00:00,88.457,89.616,88.0,89.111,1737.62
2024-01-08 00:30:00+00:00,89.111,90.308,87.982,89.342,6627.2
2024-01-08 00:45:00+00:00,89.318,89.369,88.432,88.55,2720.95
2024-01-08 01:00:00+00:00,88.488,90.867,88.303,90.382,5597.54
2024-01-08 01:15:00+00:00,90.433,90.653,89.416,90.21,3470.94
2024-01-08 01:30:00+00:00,90.314,90.331,89.651,89.746,2183.95
2024-01-08 01:45:00+00:00,89.722,90.353,89.693,90.259,1599.44
2024-01-08 02:00:00+00:00,90.28,90.567,89.415,89.415,1715.86
2024-01-08 02:15:00+00:00,89.475,89.628,88.366,88.696,3081.93
2024-01-08 02:30:00+00:00,88.698,89.318,87.869,88.944,4226.56
2024-01-08 02:45:00+00:00,88.877,88.967,87.33,88.086,5979.12
2024-01-08 03:00:00+00:00,88.076,88.473,86.547,86.627,3905.1
2024-01-08 03:15:00+00:00,86.676,86.722,85.221,85.715,9361.93
2024-01-08 03:30:00+00:00,85.708,87.24,85.687,87.111,5801.17
2024-01-08 03:45:00+00:00,87.134,88.021,87.017,87.265,4672.59
2024-01-08 04:00:00+00:00,87.235,87.806,86.982,87.543,1671.62
2024-01-08 04:15:00+00:00,87.571,88.366,87.474,88.307,1960.56
2024-01-08 04:30:00+00:00,88.238,88.665,88.033,88.567,1514.02
2024-01-08 04:45:00+00:00,88.55,89.394,88.524,89.126,1703.99
2024-01-08 05:00:00+00:00,89.142,89.15,88.566,89.025,1080.9
2024-01-08 05:15:00+00:00,88.995,89.274,88.366,88.577,1353.27
2024-01-08 05:30:00+00:00,88.557,89.156,88.557,89.002,1036.03
2024-01-08 05:45:00+00:00,89.028,89.613,89.028,89.265,2574.59
2024-01-08 06:00:00+00:00,89.308,89.381,88.79,89.003,1154.36
2024-01-08 06:15:00+00:00,88.98,90.768,88.766,90.331,5718.51
2024-01-08 06:30:00+00:00,90.362,90.453,89.498,89.83,1996.64
2024-01-08 06:45:00+00:00,89.874,89.874,88.98,89.173,1299.21
2024-01-08 07:00:00+00:00,89.187,89.954,88.866,89.954,982.73
2024-01-08 07:15:00+00:00,89.97,90.689,89.571,89.682,2127.49
2024-01-08 07:30:00+00:00,89.718,89.906,88.966,89.906,1593.54
2024-01-08 07:45:00+00:00,89.911,90.179,89.571,89.724,908.0
2024-01-08 08:00:00+00:00,89.714,90.453,89.607,90.233,1091.38
2024-01-08 08:15:00+00:00,90.281,91.111,90.259,90.856,1479.11
2024-01-08 08:30:00+00:00,90.857,90.91,90.28,90.305,849.26
2024-01-08 08:45:00+00:00,90.305,90.62,89.897,90.168,829.8
2024-01-08 09:00:00+00:00,90.048,90.49,89.99,90.158,1406.64
